state,country,date,recovered
"Bonaire, Sint Eustatius and Saba",Netherlands,5/25/20,6
"Bonaire, Sint Eustatius and Saba",Netherlands,5/26/20,6
"Bonaire, Sint Eustatius and Saba",Netherlands,5/27/20,6
"Bonaire, Sint Eustatius and Saba",Netherlands,5/28/20,6
"Bonaire, Sint Eustatius and Saba",Netherlands,5/29/20,6
"Bonaire, Sint Eustatius and Saba",Netherlands,5/30/20,6
"Bonaire, Sint Eustatius and Saba",Netherlands,5/31/20,6
"Bonaire, Sint Eustatius and Saba",Netherlands,6/1/20,7
"Bonaire, Sint Eustatius and Saba",Netherlands,6/2/20,7
"Bonaire, Sint Eustatius and Saba",Netherlands,6/3/20,7
"Bonaire, Sint Eustatius and Saba",Netherlands,6/4/20,7
"Bonaire, Sint Eustatius and Saba",Netherlands,6/5/20,7
"Bonaire, Sint Eustatius and Saba",Netherlands,6/6/20,7
"Bonaire, Sint Eustatius and Saba",Netherlands,6/7/20,7
"Bonaire, Sint Eustatius and Saba",Netherlands,6/8/20,7
"Bonaire, Sint Eustatius and Saba",Netherlands,6/9/20,7
"Bonaire, Sint Eustatius and Saba",Netherlands,6/10/20,7
"Bonaire, Sint Eustatius and Saba",Netherlands,6/11/20,7
"Bonaire, Sint Eustatius and Saba",Netherlands,6/12/20,7
"Bonaire, Sint Eustatius and Saba",Netherlands,6/13/20,7
"Bonaire, Sint Eustatius and Saba",Netherlands,6/14/20,7
"Bonaire, Sint Eustatius and Saba",Netherlands,6/15/20,7
"Bonaire, Sint Eustatius and Saba",Netherlands,6/16/20,7
"Bonaire, Sint Eustatius and Saba",Netherlands,6/17/20,7
"Bonaire, Sint Eustatius and Saba",Netherlands,6/18/20,7
"Bonaire, Sint Eustatius and Saba",Netherlands,6/19/20,7
"Bonaire, Sint Eustatius and Saba",Netherlands,6/20/20,7
"Bonaire, Sint Eustatius and Saba",Netherlands,6/21/20,7
"Bonaire, Sint Eustatius and Saba",Netherlands,6/22/20,7
"Bonaire, Sint Eustatius and Saba",Netherlands,6/23/20,7
"Bonaire, Sint Eustatius and Saba",Netherlands,6/24/20,7
"Bonaire, Sint Eustatius and Saba",Netherlands,6/25/20,7
"Bonaire, Sint Eustatius and Saba",Netherlands,6/26/20,7
"Bonaire, Sint Eustatius and Saba",Netherlands,6/27/20,7
"Bonaire, Sint Eustatius and Saba",Netherlands,6/28/20,7
"Bonaire, Sint Eustatius and Saba",Netherlands,6/29/20,7
"Bonaire, Sint Eustatius and Saba",Netherlands,6/30/20,7
"Bonaire, Sint Eustatius and Saba",Netherlands,7/1/20,7
"Bonaire, Sint Eustatius and Saba",Netherlands,7/2/20,7
"Bonaire, Sint Eustatius and Saba",Netherlands,7/3/20,7
"Bonaire, Sint Eustatius and Saba",Netherlands,7/4/20,7
"Bonaire, Sint Eustatius and Saba",Netherlands,7/5/20,7
"Bonaire, Sint Eustatius and Saba",Netherlands,7/6/20,7
"Bonaire, Sint Eustatius and Saba",Netherlands,7/7/20,7
"Bonaire, Sint Eustatius and Saba",Netherlands,7/8/20,7
"Bonaire, Sint Eustatius and Saba",Netherlands,7/9/20,7
"Bonaire, Sint Eustatius and Saba",Netherlands,7/10/20,7
"Bonaire, Sint Eustatius and Saba",Netherlands,7/11/20,7
"Bonaire, Sint Eustatius and Saba",Netherlands,7/12/20,7
"Bonaire, Sint Eustatius and Saba",Netherlands,7/13/20,7
"Bonaire, Sint Eustatius and Saba",Netherlands,7/14/20,7
"Bonaire, Sint Eustatius and Saba",Netherlands,7/15/20,7
"Bonaire, Sint Eustatius and Saba",Netherlands,7/16/20,7
"Bonaire, Sint Eustatius and Saba",Netherlands,7/17/20,7
"Bonaire, Sint Eustatius and Saba",Netherlands,7/18/20,7
"Bonaire, Sint Eustatius and Saba",Netherlands,7/19/20,7
"Bonaire, Sint Eustatius and Saba",Netherlands,7/20/20,7
"Bonaire, Sint Eustatius and Saba",Netherlands,7/21/20,7
"Bonaire, Sint Eustatius and Saba",Netherlands,7/22/20,7
"Bonaire, Sint Eustatius and Saba",Netherlands,7/23/20,7
"Bonaire, Sint Eustatius and Saba",Netherlands,7/24/20,7
"Bonaire, Sint Eustatius and Saba",Netherlands,7/25/20,7
"Bonaire, Sint Eustatius and Saba",Netherlands,7/26/20,7
"Bonaire, Sint Eustatius and Saba",Netherlands,7/27/20,7
"Bonaire, Sint Eustatius and Saba",Netherlands,7/28/20,7
"Bonaire, Sint Eustatius and Saba",Netherlands,7/29/20,7
"Bonaire, Sint Eustatius and Saba",Netherlands,7/30/20,7
"Bonaire, Sint Eustatius and Saba",Netherlands,7/31/20,7
"Bonaire, Sint Eustatius and Saba",Netherlands,8/1/20,7
"Bonaire, Sint Eustatius and Saba",Netherlands,8/2/20,7
"Bonaire, Sint Eustatius and Saba",Netherlands,8/3/20,7
"Bonaire, Sint Eustatius and Saba",Netherlands,8/4/20,7
"Bonaire, Sint Eustatius and Saba",Netherlands,8/5/20,7
"Bonaire, Sint Eustatius and Saba",Netherlands,8/6/20,7
"Bonaire, Sint Eustatius and Saba",Netherlands,8/7/20,7
"Bonaire, Sint Eustatius and Saba",Netherlands,8/8/20,7
"Bonaire, Sint Eustatius and Saba",Netherlands,8/9/20,7
"Bonaire, Sint Eustatius and Saba",Netherlands,8/10/20,7
"Bonaire, Sint Eustatius and Saba",Netherlands,8/11/20,7
"Bonaire, Sint Eustatius and Saba",Netherlands,8/12/20,7
"Bonaire, Sint Eustatius and Saba",Netherlands,8/13/20,7
Curacao,Netherlands,1/22/20,0
Curacao,Netherlands,1/23/20,0
Curacao,Netherlands,1/24/20,0
Curacao,Netherlands,1/25/20,0
Curacao,Netherlands,1/26/20,0
Curacao,Netherlands,1/27/20,0
Curacao,Netherlands,1/28/20,0
Curacao,Netherlands,1/29/20,0
Curacao,Netherlands,1/30/20,0
Curacao,Netherlands,1/31/20,0
Curacao,Netherlands,2/1/20,0
Curacao,Netherlands,2/2/20,0
Curacao,Netherlands,2/3/20,0
Curacao,Netherlands,2/4/20,0
Curacao,Netherlands,2/5/20,0
Curacao,Netherlands,2/6/20,0
Curacao,Netherlands,2/7/20,0
Curacao,Netherlands,2/8/20,0
Curacao,Netherlands,2/9/20,0
Curacao,Netherlands,2/10/20,0
Curacao,Netherlands,2/11/20,0
Curacao,Netherlands,2/12/20,0
Curacao,Netherlands,2/13/20,0
Curacao,Netherlands,2/14/20,0
Curacao,Netherlands,2/15/20,0
Curacao,Netherlands,2/16/20,0
Curacao,Netherlands,2/17/20,0
Curacao,Netherlands,2/18/20,0
Curacao,Netherlands,2/19/20,0
Curacao,Netherlands,2/20/20,0
Curacao,Netherlands,2/21/20,0
Curacao,Netherlands,2/22/20,0
Curacao,Netherlands,2/23/20,0
Curacao,Netherlands,2/24/20,0
Curacao,Netherlands,2/25/20,0
Curacao,Netherlands,2/26/20,0
Curacao,Netherlands,2/27/20,0
Curacao,Netherlands,2/28/20,0
Curacao,Netherlands,2/29/20,0
Curacao,Netherlands,3/1/20,0
Curacao,Netherlands,3/2/20,0
Curacao,Netherlands,3/3/20,0
Curacao,Netherlands,3/4/20,0
Curacao,Netherlands,3/5/20,0
Curacao,Netherlands,3/6/20,0
Curacao,Netherlands,3/7/20,0
Curacao,Netherlands,3/8/20,0
Curacao,Netherlands,3/9/20,0
Curacao,Netherlands,3/10/20,0
Curacao,Netherlands,3/11/20,0
Curacao,Netherlands,3/12/20,0
Curacao,Netherlands,3/13/20,0
Curacao,Netherlands,3/14/20,0
Curacao,Netherlands,3/15/20,0
Curacao,Netherlands,3/16/20,0
Curacao,Netherlands,3/17/20,0
Curacao,Netherlands,3/18/20,0
Curacao,Netherlands,3/19/20,0
Curacao,Netherlands,3/20/20,0
Curacao,Netherlands,3/21/20,0
Curacao,Netherlands,3/22/20,0
Curacao,Netherlands,3/23/20,0
Curacao,Netherlands,3/24/20,0
Curacao,Netherlands,3/25/20,0
Curacao,Netherlands,3/26/20,2
Curacao,Netherlands,3/27/20,2
Curacao,Netherlands,3/28/20,2
Curacao,Netherlands,3/29/20,2
Curacao,Netherlands,3/30/20,2
Curacao,Netherlands,3/31/20,2
Curacao,Netherlands,4/1/20,3
Curacao,Netherlands,4/2/20,3
Curacao,Netherlands,4/3/20,3
Curacao,Netherlands,4/4/20,5
Curacao,Netherlands,4/5/20,5
Curacao,Netherlands,4/6/20,5
Curacao,Netherlands,4/7/20,7
Curacao,Netherlands,4/8/20,7
Curacao,Netherlands,4/9/20,7
Curacao,Netherlands,4/10/20,7
Curacao,Netherlands,4/11/20,7
Curacao,Netherlands,4/12/20,8
Curacao,Netherlands,4/13/20,8
Curacao,Netherlands,4/14/20,10
Curacao,Netherlands,4/15/20,10
Curacao,Netherlands,4/16/20,10
Curacao,Netherlands,4/17/20,10
Curacao,Netherlands,4/18/20,11
Curacao,Netherlands,4/19/20,11
Curacao,Netherlands,4/20/20,11
Curacao,Netherlands,4/21/20,11
Curacao,Netherlands,4/22/20,11
Curacao,Netherlands,4/23/20,11
Curacao,Netherlands,4/24/20,11
Curacao,Netherlands,4/25/20,11
Curacao,Netherlands,4/26/20,11
Curacao,Netherlands,4/27/20,11
Curacao,Netherlands,4/28/20,11
Curacao,Netherlands,4/29/20,13
Curacao,Netherlands,4/30/20,13
Curacao,Netherlands,5/1/20,13
Curacao,Netherlands,5/2/20,13
Curacao,Netherlands,5/3/20,13
Curacao,Netherlands,5/4/20,13
Curacao,Netherlands,5/5/20,13
Curacao,Netherlands,5/6/20,13
Curacao,Netherlands,5/7/20,14
Curacao,Netherlands,5/8/20,14
Curacao,Netherlands,5/9/20,14
Curacao,Netherlands,5/10/20,14
Curacao,Netherlands,5/11/20,14
Curacao,Netherlands,5/12/20,14
Curacao,Netherlands,5/13/20,14
Curacao,Netherlands,5/14/20,14
Curacao,Netherlands,5/15/20,14
Curacao,Netherlands,5/16/20,14
Curacao,Netherlands,5/17/20,14
Curacao,Netherlands,5/18/20,14
Curacao,Netherlands,5/19/20,14
Curacao,Netherlands,5/20/20,14
Curacao,Netherlands,5/21/20,14
Curacao,Netherlands,5/22/20,14
Curacao,Netherlands,5/23/20,14
Curacao,Netherlands,5/24/20,14
Curacao,Netherlands,5/25/20,14
Curacao,Netherlands,5/26/20,14
Curacao,Netherlands,5/27/20,14
Curacao,Netherlands,5/28/20,14
Curacao,Netherlands,5/29/20,14
Curacao,Netherlands,5/30/20,14
Curacao,Netherlands,5/31/20,14
Curacao,Netherlands,6/1/20,14
Curacao,Netherlands,6/2/20,15
Curacao,Netherlands,6/3/20,15
Curacao,Netherlands,6/4/20,15
Curacao,Netherlands,6/5/20,15
Curacao,Netherlands,6/6/20,15
Curacao,Netherlands,6/7/20,15
Curacao,Netherlands,6/8/20,15
Curacao,Netherlands,6/9/20,15
Curacao,Netherlands,6/10/20,15
Curacao,Netherlands,6/11/20,15
Curacao,Netherlands,6/12/20,15
Curacao,Netherlands,6/13/20,15
Curacao,Netherlands,6/14/20,15
Curacao,Netherlands,6/15/20,19
Curacao,Netherlands,6/16/20,19
Curacao,Netherlands,6/17/20,19
Curacao,Netherlands,6/18/20,19
Curacao,Netherlands,6/19/20,19
Curacao,Netherlands,6/20/20,19
Curacao,Netherlands,6/21/20,19
Curacao,Netherlands,6/22/20,19
Curacao,Netherlands,6/23/20,19
Curacao,Netherlands,6/24/20,19
Curacao,Netherlands,6/25/20,19
Curacao,Netherlands,6/26/20,19
Curacao,Netherlands,6/27/20,19
Curacao,Netherlands,6/28/20,19
Curacao,Netherlands,6/29/20,19
Curacao,Netherlands,6/30/20,19
Curacao,Netherlands,7/1/20,19
Curacao,Netherlands,7/2/20,19
Curacao,Netherlands,7/3/20,19
Curacao,Netherlands,7/4/20,19
Curacao,Netherlands,7/5/20,19
Curacao,Netherlands,7/6/20,19
Curacao,Netherlands,7/7/20,19
Curacao,Netherlands,7/8/20,19
Curacao,Netherlands,7/9/20,24
Curacao,Netherlands,7/10/20,24
Curacao,Netherlands,7/11/20,24
Curacao,Netherlands,7/12/20,24
Curacao,Netherlands,7/13/20,24
Curacao,Netherlands,7/14/20,24
Curacao,Netherlands,7/15/20,24
Curacao,Netherlands,7/16/20,24
Curacao,Netherlands,7/17/20,24
Curacao,Netherlands,7/18/20,24
Curacao,Netherlands,7/19/20,24
Curacao,Netherlands,7/20/20,24
Curacao,Netherlands,7/21/20,24
Curacao,Netherlands,7/22/20,24
Curacao,Netherlands,7/23/20,24
Curacao,Netherlands,7/24/20,24
Curacao,Netherlands,7/25/20,24
Curacao,Netherlands,7/26/20,24
Curacao,Netherlands,7/27/20,24
Curacao,Netherlands,7/28/20,24
Curacao,Netherlands,7/29/20,24
Curacao,Netherlands,7/30/20,24
Curacao,Netherlands,7/31/20,24
Curacao,Netherlands,8/1/20,24
Curacao,Netherlands,8/2/20,24
Curacao,Netherlands,8/3/20,24
Curacao,Netherlands,8/4/20,24
Curacao,Netherlands,8/5/20,24
Curacao,Netherlands,8/6/20,28
Curacao,Netherlands,8/7/20,30
Curacao,Netherlands,8/8/20,30
Curacao,Netherlands,8/9/20,30
Curacao,Netherlands,8/10/20,30
Curacao,Netherlands,8/11/20,30
Curacao,Netherlands,8/12/20,30
Curacao,Netherlands,8/13/20,30
Sint Maarten,Netherlands,1/22/20,0
Sint Maarten,Netherlands,1/23/20,0
Sint Maarten,Netherlands,1/24/20,0
Sint Maarten,Netherlands,1/25/20,0
Sint Maarten,Netherlands,1/26/20,0
Sint Maarten,Netherlands,1/27/20,0
Sint Maarten,Netherlands,1/28/20,0
Sint Maarten,Netherlands,1/29/20,0
Sint Maarten,Netherlands,1/30/20,0
Sint Maarten,Netherlands,1/31/20,0
Sint Maarten,Netherlands,2/1/20,0
Sint Maarten,Netherlands,2/2/20,0
Sint Maarten,Netherlands,2/3/20,0
Sint Maarten,Netherlands,2/4/20,0
Sint Maarten,Netherlands,2/5/20,0
Sint Maarten,Netherlands,2/6/20,0
Sint Maarten,Netherlands,2/7/20,0
Sint Maarten,Netherlands,2/8/20,0
Sint Maarten,Netherlands,2/9/20,0
Sint Maarten,Netherlands,2/10/20,0
Sint Maarten,Netherlands,2/11/20,0
Sint Maarten,Netherlands,2/12/20,0
Sint Maarten,Netherlands,2/13/20,0
Sint Maarten,Netherlands,2/14/20,0
Sint Maarten,Netherlands,2/15/20,0
Sint Maarten,Netherlands,2/16/20,0
Sint Maarten,Netherlands,2/17/20,0
Sint Maarten,Netherlands,2/18/20,0
Sint Maarten,Netherlands,2/19/20,0
Sint Maarten,Netherlands,2/20/20,0
Sint Maarten,Netherlands,2/21/20,0
Sint Maarten,Netherlands,2/22/20,0
Sint Maarten,Netherlands,2/23/20,0
Sint Maarten,Netherlands,2/24/20,0
Sint Maarten,Netherlands,2/25/20,0
Sint Maarten,Netherlands,2/26/20,0
Sint Maarten,Netherlands,2/27/20,0
Sint Maarten,Netherlands,2/28/20,0
Sint Maarten,Netherlands,2/29/20,0
Sint Maarten,Netherlands,3/1/20,0
Sint Maarten,Netherlands,3/2/20,0
Sint Maarten,Netherlands,3/3/20,0
Sint Maarten,Netherlands,3/4/20,0
Sint Maarten,Netherlands,3/5/20,0
Sint Maarten,Netherlands,3/6/20,0
Sint Maarten,Netherlands,3/7/20,0
Sint Maarten,Netherlands,3/8/20,0
Sint Maarten,Netherlands,3/9/20,0
Sint Maarten,Netherlands,3/10/20,0
Sint Maarten,Netherlands,3/11/20,0
Sint Maarten,Netherlands,3/12/20,0
Sint Maarten,Netherlands,3/13/20,0
Sint Maarten,Netherlands,3/14/20,0
Sint Maarten,Netherlands,3/15/20,0
Sint Maarten,Netherlands,3/16/20,0
Sint Maarten,Netherlands,3/17/20,0
Sint Maarten,Netherlands,3/18/20,0
Sint Maarten,Netherlands,3/19/20,0
Sint Maarten,Netherlands,3/20/20,0
Sint Maarten,Netherlands,3/21/20,0
Sint Maarten,Netherlands,3/22/20,0
Sint Maarten,Netherlands,3/23/20,0
Sint Maarten,Netherlands,3/24/20,0
Sint Maarten,Netherlands,3/25/20,0
Sint Maarten,Netherlands,3/26/20,0
Sint Maarten,Netherlands,3/27/20,0
Sint Maarten,Netherlands,3/28/20,0
Sint Maarten,Netherlands,3/29/20,0
Sint Maarten,Netherlands,3/30/20,0
Sint Maarten,Netherlands,3/31/20,0
Sint Maarten,Netherlands,4/1/20,6
Sint Maarten,Netherlands,4/2/20,6
Sint Maarten,Netherlands,4/3/20,6
Sint Maarten,Netherlands,4/4/20,6
Sint Maarten,Netherlands,4/5/20,1
Sint Maarten,Netherlands,4/6/20,1
Sint Maarten,Netherlands,4/7/20,1
Sint Maarten,Netherlands,4/8/20,1
Sint Maarten,Netherlands,4/9/20,1
Sint Maarten,Netherlands,4/10/20,3
Sint Maarten,Netherlands,4/11/20,5
Sint Maarten,Netherlands,4/12/20,5
Sint Maarten,Netherlands,4/13/20,5
Sint Maarten,Netherlands,4/14/20,5
Sint Maarten,Netherlands,4/15/20,5
Sint Maarten,Netherlands,4/16/20,12
Sint Maarten,Netherlands,4/17/20,12
Sint Maarten,Netherlands,4/18/20,12
Sint Maarten,Netherlands,4/19/20,12
Sint Maarten,Netherlands,4/20/20,12
Sint Maarten,Netherlands,4/21/20,12
Sint Maarten,Netherlands,4/22/20,22
Sint Maarten,Netherlands,4/23/20,22
Sint Maarten,Netherlands,4/24/20,22
Sint Maarten,Netherlands,4/25/20,22
Sint Maarten,Netherlands,4/26/20,33
Sint Maarten,Netherlands,4/27/20,33
Sint Maarten,Netherlands,4/28/20,33
Sint Maarten,Netherlands,4/29/20,33
Sint Maarten,Netherlands,4/30/20,33
Sint Maarten,Netherlands,5/1/20,44
Sint Maarten,Netherlands,5/2/20,44
Sint Maarten,Netherlands,5/3/20,44
Sint Maarten,Netherlands,5/4/20,44
Sint Maarten,Netherlands,5/5/20,44
Sint Maarten,Netherlands,5/6/20,44
Sint Maarten,Netherlands,5/7/20,44
Sint Maarten,Netherlands,5/8/20,44
Sint Maarten,Netherlands,5/9/20,46
Sint Maarten,Netherlands,5/10/20,46
Sint Maarten,Netherlands,5/11/20,46
Sint Maarten,Netherlands,5/12/20,46
Sint Maarten,Netherlands,5/13/20,46
Sint Maarten,Netherlands,5/14/20,46
Sint Maarten,Netherlands,5/15/20,46
Sint Maarten,Netherlands,5/16/20,54
Sint Maarten,Netherlands,5/17/20,54
Sint Maarten,Netherlands,5/18/20,54
Sint Maarten,Netherlands,5/19/20,54
Sint Maarten,Netherlands,5/20/20,54
Sint Maarten,Netherlands,5/21/20,54
Sint Maarten,Netherlands,5/22/20,59
Sint Maarten,Netherlands,5/23/20,59
Sint Maarten,Netherlands,5/24/20,59
Sint Maarten,Netherlands,5/25/20,59
Sint Maarten,Netherlands,5/26/20,59
Sint Maarten,Netherlands,5/27/20,60
Sint Maarten,Netherlands,5/28/20,60
Sint Maarten,Netherlands,5/29/20,60
Sint Maarten,Netherlands,5/30/20,60
Sint Maarten,Netherlands,5/31/20,60
Sint Maarten,Netherlands,6/1/20,60
Sint Maarten,Netherlands,6/2/20,60
Sint Maarten,Netherlands,6/3/20,60
Sint Maarten,Netherlands,6/4/20,60
Sint Maarten,Netherlands,6/5/20,61
Sint Maarten,Netherlands,6/6/20,61
Sint Maarten,Netherlands,6/7/20,61
Sint Maarten,Netherlands,6/8/20,61
Sint Maarten,Netherlands,6/9/20,61
Sint Maarten,Netherlands,6/10/20,61
Sint Maarten,Netherlands,6/11/20,61
Sint Maarten,Netherlands,6/12/20,61
Sint Maarten,Netherlands,6/13/20,61
Sint Maarten,Netherlands,6/14/20,61
Sint Maarten,Netherlands,6/15/20,62
Sint Maarten,Netherlands,6/16/20,62
Sint Maarten,Netherlands,6/17/20,62
Sint Maarten,Netherlands,6/18/20,62
Sint Maarten,Netherlands,6/19/20,62
Sint Maarten,Netherlands,6/20/20,62
Sint Maarten,Netherlands,6/21/20,62
Sint Maarten,Netherlands,6/22/20,62
Sint Maarten,Netherlands,6/23/20,62
Sint Maarten,Netherlands,6/24/20,62
Sint Maarten,Netherlands,6/25/20,62
Sint Maarten,Netherlands,6/26/20,62
Sint Maarten,Netherlands,6/27/20,62
Sint Maarten,Netherlands,6/28/20,62
Sint Maarten,Netherlands,6/29/20,62
Sint Maarten,Netherlands,6/30/20,62
Sint Maarten,Netherlands,7/1/20,62
Sint Maarten,Netherlands,7/2/20,62
Sint Maarten,Netherlands,7/3/20,62
Sint Maarten,Netherlands,7/4/20,63
Sint Maarten,Netherlands,7/5/20,63
Sint Maarten,Netherlands,7/6/20,63
Sint Maarten,Netherlands,7/7/20,63
Sint Maarten,Netherlands,7/8/20,63
Sint Maarten,Netherlands,7/9/20,63
Sint Maarten,Netherlands,7/10/20,63
Sint Maarten,Netherlands,7/11/20,63
Sint Maarten,Netherlands,7/12/20,63
Sint Maarten,Netherlands,7/13/20,63
Sint Maarten,Netherlands,7/14/20,63
Sint Maarten,Netherlands,7/15/20,63
Sint Maarten,Netherlands,7/16/20,63
Sint Maarten,Netherlands,7/17/20,63
Sint Maarten,Netherlands,7/18/20,63
Sint Maarten,Netherlands,7/19/20,63
Sint Maarten,Netherlands,7/20/20,63
Sint Maarten,Netherlands,7/21/20,63
Sint Maarten,Netherlands,7/22/20,63
Sint Maarten,Netherlands,7/23/20,63
Sint Maarten,Netherlands,7/24/20,63
Sint Maarten,Netherlands,7/25/20,63
Sint Maarten,Netherlands,7/26/20,63
Sint Maarten,Netherlands,7/27/20,63
Sint Maarten,Netherlands,7/28/20,63
Sint Maarten,Netherlands,7/29/20,63
Sint Maarten,Netherlands,7/30/20,64
Sint Maarten,Netherlands,7/31/20,64
Sint Maarten,Netherlands,8/1/20,64
Sint Maarten,Netherlands,8/2/20,64
Sint Maarten,Netherlands,8/3/20,64
Sint Maarten,Netherlands,8/4/20,64
Sint Maarten,Netherlands,8/5/20,64
Sint Maarten,Netherlands,8/6/20,86
Sint Maarten,Netherlands,8/7/20,86
Sint Maarten,Netherlands,8/8/20,86
Sint Maarten,Netherlands,8/9/20,86
Sint Maarten,Netherlands,8/10/20,86
Sint Maarten,Netherlands,8/11/20,93
Sint Maarten,Netherlands,8/12/20,102
Sint Maarten,Netherlands,8/13/20,102
Anguilla,United Kingdom,1/22/20,0
Anguilla,United Kingdom,1/23/20,0
Anguilla,United Kingdom,1/24/20,0
Anguilla,United Kingdom,1/25/20,0
Anguilla,United Kingdom,1/26/20,0
Anguilla,United Kingdom,1/27/20,0
Anguilla,United Kingdom,1/28/20,0
Anguilla,United Kingdom,1/29/20,0
Anguilla,United Kingdom,1/30/20,0
Anguilla,United Kingdom,1/31/20,0
Anguilla,United Kingdom,2/1/20,0
Anguilla,United Kingdom,2/2/20,0
Anguilla,United Kingdom,2/3/20,0
Anguilla,United Kingdom,2/4/20,0
Anguilla,United Kingdom,2/5/20,0
Anguilla,United Kingdom,2/6/20,0
Anguilla,United Kingdom,2/7/20,0
Anguilla,United Kingdom,2/8/20,0
Anguilla,United Kingdom,2/9/20,0
Anguilla,United Kingdom,2/10/20,0
Anguilla,United Kingdom,2/11/20,0
Anguilla,United Kingdom,2/12/20,0
Anguilla,United Kingdom,2/13/20,0
Anguilla,United Kingdom,2/14/20,0
Anguilla,United Kingdom,2/15/20,0
Anguilla,United Kingdom,2/16/20,0
Anguilla,United Kingdom,2/17/20,0
Anguilla,United Kingdom,2/18/20,0
Anguilla,United Kingdom,2/19/20,0
Anguilla,United Kingdom,2/20/20,0
Anguilla,United Kingdom,2/21/20,0
Anguilla,United Kingdom,2/22/20,0
Anguilla,United Kingdom,2/23/20,0
Anguilla,United Kingdom,2/24/20,0
Anguilla,United Kingdom,2/25/20,0
Anguilla,United Kingdom,2/26/20,0
Anguilla,United Kingdom,2/27/20,0
Anguilla,United Kingdom,2/28/20,0
Anguilla,United Kingdom,2/29/20,0
Anguilla,United Kingdom,3/1/20,0
Anguilla,United Kingdom,3/2/20,0
Anguilla,United Kingdom,3/3/20,0
Anguilla,United Kingdom,3/4/20,0
Anguilla,United Kingdom,3/5/20,0
Anguilla,United Kingdom,3/6/20,0
Anguilla,United Kingdom,3/7/20,0
Anguilla,United Kingdom,3/8/20,0
Anguilla,United Kingdom,3/9/20,0
Anguilla,United Kingdom,3/10/20,0
Anguilla,United Kingdom,3/11/20,0
Anguilla,United Kingdom,3/12/20,0
Anguilla,United Kingdom,3/13/20,0
Anguilla,United Kingdom,3/14/20,0
Anguilla,United Kingdom,3/15/20,0
Anguilla,United Kingdom,3/16/20,0
Anguilla,United Kingdom,3/17/20,0
Anguilla,United Kingdom,3/18/20,0
Anguilla,United Kingdom,3/19/20,0
Anguilla,United Kingdom,3/20/20,0
Anguilla,United Kingdom,3/21/20,0
Anguilla,United Kingdom,3/22/20,0
Anguilla,United Kingdom,3/23/20,0
Anguilla,United Kingdom,3/24/20,0
Anguilla,United Kingdom,3/25/20,0
Anguilla,United Kingdom,3/26/20,0
Anguilla,United Kingdom,3/27/20,0
Anguilla,United Kingdom,3/28/20,0
Anguilla,United Kingdom,3/29/20,0
Anguilla,United Kingdom,3/30/20,0
Anguilla,United Kingdom,3/31/20,0
Anguilla,United Kingdom,4/1/20,0
Anguilla,United Kingdom,4/2/20,0
Anguilla,United Kingdom,4/3/20,0
Anguilla,United Kingdom,4/4/20,0
Anguilla,United Kingdom,4/5/20,0
Anguilla,United Kingdom,4/6/20,0
Anguilla,United Kingdom,4/7/20,0
Anguilla,United Kingdom,4/8/20,0
Anguilla,United Kingdom,4/9/20,0
Anguilla,United Kingdom,4/10/20,0
Anguilla,United Kingdom,4/11/20,0
Anguilla,United Kingdom,4/12/20,0
Anguilla,United Kingdom,4/13/20,1
Anguilla,United Kingdom,4/14/20,1
Anguilla,United Kingdom,4/15/20,1
Anguilla,United Kingdom,4/16/20,1
Anguilla,United Kingdom,4/17/20,1
Anguilla,United Kingdom,4/18/20,1
Anguilla,United Kingdom,4/19/20,1
Anguilla,United Kingdom,4/20/20,1
Anguilla,United Kingdom,4/21/20,1
Anguilla,United Kingdom,4/22/20,1
Anguilla,United Kingdom,4/23/20,1
Anguilla,United Kingdom,4/24/20,1
Anguilla,United Kingdom,4/25/20,1
Anguilla,United Kingdom,4/26/20,1
Anguilla,United Kingdom,4/27/20,3
Anguilla,United Kingdom,4/28/20,3
Anguilla,United Kingdom,4/29/20,3
Anguilla,United Kingdom,4/30/20,3
Anguilla,United Kingdom,5/1/20,3
Anguilla,United Kingdom,5/2/20,3
Anguilla,United Kingdom,5/3/20,3
Anguilla,United Kingdom,5/4/20,3
Anguilla,United Kingdom,5/5/20,3
Anguilla,United Kingdom,5/6/20,3
